dataset,target,encoder,model,input_features,output_features,fit_encoder_time,score_encoder_time,fit_model_time,score_model_time,test_matthews,train_matthews,test_auc,train_auc,test_brier,train_brier
bridges.version1.arff,TYPE,OneHotEncoder,RandomForestClassifier,12,126,0.1976198673248291,0.17674698829650878,0.8605474472045899,0.0441032886505127,0.7222816902469823,1.0,0.9275,1.0,0.11205433393939394,0.014909330549434672
bridges.version1.arff,TYPE,OneHotEncoder,MLPClassifier,12,126,0.1976198673248291,0.17674698829650878,0.2434087038040161,0.00023837089538574218,0.6935960955758007,1.0,0.925,1.0,0.11508234114589481,7.700993283625882e-05
bridges.version1.arff,TYPE,BinaryEncoder,SGDClassifier,12,33,0.11439166069030762,0.08404009342193604,0.0006105422973632813,0.00010845661163330078,0.7134066070170277,0.8005283847970623,0.8400000000000001,0.9015045325045324,0.14818181818181816,0.09744566441313665
bridges.version1.arff,TYPE,BinaryEncoder,LogisticRegression,12,33,0.11439166069030762,0.08404009342193604,0.0019622564315795897,0.00011687278747558593,0.6953227279996665,0.8940405186965859,0.8958333333333334,0.9837409134075801,0.12807697203992147,0.04887259263606667
bridges.version1.arff,TYPE,BinaryEncoder,SVC,12,33,0.11439166069030762,0.08404009342193604,0.00320286750793457,0.00015451908111572266,0.6382444343415999,0.9547847525334475,0.9125,0.9970078995078996,0.1262091648831349,0.0372977851403684
bridges.version1.arff,TYPE,BinaryEncoder,KNeighborsClassifier,12,33,0.11439166069030762,0.08404009342193604,0.0004801750183105469,0.0004801750183105469,0.6252101942562862,0.7333213604334211,0.9277380952380951,0.9409273504273503,0.10898181818181818,0.09302830858890536
bridges.version1.arff,TYPE,BinaryEncoder,GaussianNB,12,33,0.11439166069030762,0.08404009342193604,0.0006864547729492187,0.0002622365951538086,0.46332647591875753,0.5247945798595234,0.8846428571428572,0.9069153932487264,0.32242104817556116,0.2957264937652567
bridges.version1.arff,TYPE,BinaryEncoder,DecisionTreeClassifier,12,33,0.11439166069030762,0.08404009342193604,0.000584864616394043,8.75234603881836e-05,0.4705184658291322,0.8708876634848755,0.7423809523809524,0.9749168393335059,0.22917977335803813,0.045777921344831975
bridges.version1.arff,TYPE,BinaryEncoder,GradientBoostingClassifier,12,33,0.11439166069030762,0.08404009342193604,0.29486680030822754,0.0003877878189086914,0.6970631640877797,1.0,0.9349999999999999,1.0,0.12696937006185233,9.824861814907473e-08
bridges.version1.arff,TYPE,BinaryEncoder,RandomForestClassifier,12,33,0.11439166069030762,0.08404009342193604,0.8405579090118408,0.044978761672973634,0.679898953338576,1.0,0.9149999999999998,1.0,0.11838000969696968,0.016344231401220963
bridges.version1.arff,TYPE,BinaryEncoder,MLPClassifier,12,33,0.11439166069030762,0.08404009342193604,0.2648036241531372,0.00015859603881835939,0.6909691270069732,1.0,0.9141666666666668,1.0,0.12485971735383179,0.005032409553745827
bridges.version1.arff,TYPE,HashingEncoder,SGDClassifier,12,12,0.06937437057495117,0.011644339561462403,0.00053253173828125,9.86337661743164e-05,0.3513738179743203,0.48119327514232896,0.6745238095238096,0.7387207329707329,0.3057575757575758,0.2544939944736128
bridges.version1.arff,TYPE,HashingEncoder,LogisticRegression,12,12,0.06937437057495117,0.011644339561462403,0.0008933544158935547,0.00020258426666259767,0.45909404253368696,0.5758014896591359,0.7641666666666667,0.8707074592074593,0.19237132096481752,0.14346241366933649
bridges.version1.arff,TYPE,HashingEncoder,SVC,12,12,0.06937437057495117,0.011644339561462403,0.002373528480529785,0.00011816024780273438,0.4925567635750136,0.722975301046487,0.8216666666666667,0.9336514935681602,0.1741702042476763,0.11718386905447382
bridges.version1.arff,TYPE,HashingEncoder,KNeighborsClassifier,12,12,0.06937437057495117,0.011644339561462403,0.0004976272583007812,0.0005757808685302734,0.5630001618993463,0.7326655758113167,0.8891666666666665,0.9470172882672883,0.14998787878787878,0.09939861045888573
bridges.version1.arff,TYPE,HashingEncoder,GaussianNB,12,12,0.06937437057495117,0.011644339561462403,0.0006328582763671875,0.0003527402877807617,0.5902599913704416,0.6682332080565486,0.8773809523809524,0.916812958646292,0.15850305783638785,0.12166928694708061
bridges.version1.arff,TYPE,HashingEncoder,DecisionTreeClassifier,12,12,0.06937437057495117,0.011644339561462403,0.0004999637603759766,8.852481842041016e-05,0.26386274053533165,0.7987747509541965,0.6963690476190477,0.9479224725891392,0.2849457015901534,0.07561483247041914
bridges.version1.arff,TYPE,HashingEncoder,GradientBoostingClassifier,12,12,0.06937437057495117,0.011644339561462403,0.2954358339309692,0.0004669189453125,0.5557626395873602,1.0,0.858095238095238,1.0,0.19421465771664104,9.793780510266685e-08
bridges.version1.arff,TYPE,HashingEncoder,RandomForestClassifier,12,12,0.06937437057495117,0.011644339561462403,0.8385545492172242,0.044660210609436035,0.5538212350308271,1.0,0.9000000000000001,1.0,0.14242017939393942,0.018553553446278702
bridges.version1.arff,TYPE,HashingEncoder,MLPClassifier,12,12,0.06937437057495117,0.011644339561462403,0.19828226566314697,0.00015273094177246094,0.5158126197156034,0.950388151403371,0.8466666666666667,0.9978473625140293,0.17185854709941645,0.037400591553209295
bridges.version1.arff,TYPE,OrdinalEncoder,SGDClassifier,12,12,0.04752776622772217,0.022199606895446776,0.0005595684051513672,0.00010583400726318359,0.47384400396021686,0.6266433929048033,0.7226190476190476,0.8084016446516447,0.27127129279656215,0.1841700682729473
bridges.version1.arff,TYPE,OrdinalEncoder,LogisticRegression,12,12,0.04752776622772217,0.022199606895446776,0.000784611701965332,0.00013005733489990234,0.6140383326095555,0.7571196467167473,0.8801190476190477,0.93832383665717,0.13840474374300943,0.09850018264049767
bridges.version1.arff,TYPE,OrdinalEncoder,SVC,12,12,0.04752776622772217,0.022199606895446776,0.0021541595458984377,0.00012643337249755858,0.6850951202661458,0.8381682827419977,0.9108333333333334,0.9571013122679787,0.12420518981762621,0.08733340299009602
bridges.version1.arff,TYPE,OrdinalEncoder,KNeighborsClassifier,12,12,0.04752776622772217,0.022199606895446776,0.0004888534545898438,0.000594019889831543,0.6520906532583167,0.7650403390234849,0.9004761904761904,0.9449916904083571,0.13195151515151518,0.08931994364772607
bridges.version1.arff,TYPE,OrdinalEncoder,GaussianNB,12,12,0.04752776622772217,0.022199606895446776,0.0007005929946899414,0.00029125213623046873,0.5700621915088288,0.643537078512722,0.883095238095238,0.9126405939739273,0.18135708221023364,0.13816460423430227
bridges.version1.arff,TYPE,OrdinalEncoder,DecisionTreeClassifier,12,12,0.04752776622772217,0.022199606895446776,0.0006476402282714844,0.00010993480682373047,0.5477755896695822,0.8958035978468137,0.7732738095238094,0.9848563627730295,0.22522182150367792,0.03832131891868968
bridges.version1.arff,TYPE,OrdinalEncoder,GradientBoostingClassifier,12,12,0.04752776622772217,0.022199606895446776,0.2821451187133789,0.0004255056381225586,0.6187765972600527,1.0,0.8984523809523809,1.0,0.16447318413728754,9.809279748843059e-08
bridges.version1.arff,TYPE,OrdinalEncoder,RandomForestClassifier,12,12,0.04752776622772217,0.022199606895446776,0.8410174369812011,0.044737720489501955,0.6082663038196974,1.0,0.9216666666666665,1.0,0.1290447684848485,0.016675227783597632
bridges.version1.arff,TYPE,OrdinalEncoder,MLPClassifier,12,12,0.04752776622772217,0.022199606895446776,0.19665899276733398,0.00013134479522705078,0.7023420306954354,0.9060478325481423,0.9134523809523809,0.9885850384183718,0.11839310517846895,0.04147974609127914
bridges.version1.arff,TYPE,TargetEncoder,SGDClassifier,12,12,0.8408730983734131,0.21689777374267577,0.0005191802978515625,8.804798126220703e-05,0.6127494363819144,0.7100447444997211,0.7819047619047619,0.8524384226884226,0.20954545454545456,0.14094831651552703
bridges.version1.arff,TYPE,TargetEncoder,LogisticRegression,12,12,0.8408730983734131,0.21689777374267577,0.000782465934753418,0.00010478496551513672,0.6500013070840549,0.7947807886654831,0.9258333333333335,0.9611767676767677,0.12256943833306141,0.07759098437095163
bridges.version1.arff,TYPE,TargetEncoder,SVC,12,12,0.8408730983734131,0.21689777374267577,0.0015160322189331054,0.0001463651657104492,0.6553755225633946,0.8068443263655114,0.908452380952381,0.9696152982819649,0.12371274936125405,0.07427083056089948
bridges.version1.arff,TYPE,TargetEncoder,KNeighborsClassifier,12,12,0.8408730983734131,0.21689777374267577,0.000480341911315918,0.0005473613739013672,0.6943166515675424,0.7540359070642992,0.8748809523809525,0.9470219502719501,0.1308,0.08983149706799601
bridges.version1.arff,TYPE,TargetEncoder,GaussianNB,12,12,0.8408730983734131,0.21689777374267577,0.0007253408432006836,0.000281977653503418,0.6139736639265967,0.6629499204148813,0.9113095238095239,0.9294413796080461,0.1833005661944743,0.15014119129249276
bridges.version1.arff,TYPE,TargetEncoder,DecisionTreeClassifier,12,12,0.8408730983734131,0.21689777374267577,0.0005025148391723632,9.427070617675781e-05,0.5817476835838785,0.8897773336978082,0.7766071428571429,0.9834363722697056,0.21199101805605744,0.03988685531826701
bridges.version1.arff,TYPE,TargetEncoder,GradientBoostingClassifier,12,12,0.8408730983734131,0.21689777374267577,0.2875359296798706,0.00044684410095214845,0.6385982246863254,1.0,0.903452380952381,1.0,0.1680019066116783,9.821574812976327e-08
bridges.version1.arff,TYPE,TargetEncoder,RandomForestClassifier,12,12,0.8408730983734131,0.21689777374267577,0.8429352760314941,0.049780964851379395,0.6624575618883882,1.0,0.913809523809524,1.0,0.11903915878787881,0.01582126978289925
bridges.version1.arff,TYPE,TargetEncoder,MLPClassifier,12,12,0.8408730983734131,0.21689777374267577,0.1894430160522461,0.00013766288757324218,0.7246215795145512,0.8651468907694575,0.9400000000000001,0.9908755503755504,0.10862516743716985,0.04341990961581964
bridges.version1.arff,TYPE,LeaveOneOutEncoder,SGDClassifier,12,12,0.915174913406372,0.212845516204834,0.0005470037460327149,0.0001331329345703125,0.529277002188456,0.5890124688585817,0.7628571428571428,0.7916992791159458,0.2333333333333333,0.20556574246128076
bridges.version1.arff,TYPE,LeaveOneOutEncoder,LogisticRegression,12,12,0.915174913406372,0.212845516204834,0.0006184577941894531,9.293556213378907e-05,0.9836660026534076,0.7027470527946621,1.0,0.9328777950444618,0.006719106658008319,0.10354113398086487
bridges.version1.arff,TYPE,LeaveOneOutEncoder,SVC,12,12,0.915174913406372,0.212845516204834,0.0019547462463378905,0.0001313924789428711,0.525130037152908,0.7566028419831546,0.7617857142857143,0.9456007511007511,0.2524353475035025,0.09929647535612524
bridges.version1.arff,TYPE,LeaveOneOutEncoder,KNeighborsClassifier,12,12,0.915174913406372,0.212845516204834,0.00047352313995361326,0.0005004405975341797,0.08366600265340755,0.7192705932384659,0.5457142857142857,0.9360609513942848,0.46869696969696967,0.09845466170574
bridges.version1.arff,TYPE,LeaveOneOutEncoder,GaussianNB,12,12,0.915174913406372,0.212845516204834,0.0006474018096923828,0.0002482891082763672,0.029277002188455997,0.6635978318734177,0.53,0.9174396097729429,0.5553996624179767,0.15771435269406162
bridges.version1.arff,TYPE,LeaveOneOutEncoder,DecisionTreeClassifier,12,12,0.915174913406372,0.212845516204834,0.00046193599700927734,0.00012061595916748046,0.11732496149340639,1.0,0.5349999999999999,1.0,0.38969696969696965,0.0
bridges.version1.arff,TYPE,LeaveOneOutEncoder,GradientBoostingClassifier,12,12,0.915174913406372,0.212845516204834,0.18757996559143067,0.00037829875946044923,0.12309846418530265,1.0,0.8161904761904761,1.0,0.3164320718115141,9.454891834866178e-08
bridges.version1.arff,TYPE,LeaveOneOutEncoder,RandomForestClassifier,12,12,0.915174913406372,0.212845516204834,0.8141530990600586,0.044396400451660156,0.15196597764478392,1.0,0.8059523809523809,1.0,0.20960825575757575,0.001076704128406122
bridges.version1.arff,TYPE,LeaveOneOutEncoder,MLPClassifier,12,12,0.915174913406372,0.212845516204834,0.19951264858245848,0.00017375946044921874,0.2836660026534076,0.8651164712970842,0.65,0.9882159198825866,0.3410559556817168,0.04840398418570182
bridges.version1.arff,TYPE,WoeEncoder,SGDClassifier,12,12,0.987026047706604,0.219175386428833,0.0005248069763183593,0.00010473728179931641,0.0,0.5465132566400984,0.5,0.7715541310541311,0.5637878787878787,0.22664603503026534
bridges.version1.arff,TYPE,WoeEncoder,LogisticRegression,12,12,0.987026047706604,0.219175386428833,0.0008469581604003906,0.00017442703247070313,0.0,0.7287212955184177,0.5,0.9367249417249418,0.5546969696969696,0.10054507188252829
bridges.version1.arff,TYPE,WoeEncoder,SVC,12,12,0.987026047706604,0.219175386428833,0.0018558740615844727,0.00010912418365478515,0.5433419656319355,0.7586264406923531,0.7570833333333333,0.9536386514719848,0.25004528738667775,0.09355371581433106
bridges.version1.arff,TYPE,WoeEncoder,KNeighborsClassifier,12,12,0.987026047706604,0.219175386428833,0.0004697561264038086,0.0004797935485839844,0.0,0.7162646377888138,0.5,0.942632068548735,0.29463636363636375,0.09347732061794846
bridges.version1.arff,TYPE,WoeEncoder,GaussianNB,12,12,0.987026047706604,0.219175386428833,0.000723719596862793,0.00033311843872070314,0.0,0.6622949453493691,0.5,0.9150400155400155,0.5819696969696968,0.15098689217299627
bridges.version1.arff,TYPE,WoeEncoder,DecisionTreeClassifier,12,12,0.987026047706604,0.219175386428833,0.00041451454162597654,9.658336639404297e-05,0.11732496149340639,1.0,0.5349999999999999,1.0,0.38969696969696965,0.0
bridges.version1.arff,TYPE,WoeEncoder,GradientBoostingClassifier,12,12,0.987026047706604,0.219175386428833,0.20907695293426515,0.0005143165588378906,0.08670633970861667,1.0,0.7486904761904761,1.0,0.3463693883346862,9.585794097880697e-08
bridges.version1.arff,TYPE,WoeEncoder,RandomForestClassifier,12,12,0.987026047706604,0.219175386428833,0.812109112739563,0.04670834541320801,0.08670633970861667,1.0,0.7085119047619047,1.0,0.23364845333333334,0.0010408026774554782
bridges.version1.arff,TYPE,WoeEncoder,MLPClassifier,12,12,0.987026047706604,0.219175386428833,0.19020493030548097,0.00015785694122314454,0.0,0.8965504977989622,0.5,0.9906590693257359,0.478030303030303,0.04279654343868061
bridges.version2.arff,TYPE,BaseNEncoder,SGDClassifier,12,37,0.2090085506439209,0.0667801856994629,0.00074615478515625,0.00010800361633300781,0.11389892526903378,0.7474135584259317,0.5566666666666668,0.8741932141932143,0.3998484848484848,0.12377668605281218
bridges.version2.arff,TYPE,BaseNEncoder,LogisticRegression,12,37,0.2090085506439209,0.0667801856994629,0.002212119102478027,0.00010008811950683594,0.03877842865296452,0.8817532556267469,0.6738690476190478,0.9842496114996117,0.3406050837096122,0.049388145714275425
bridges.version2.arff,TYPE,BaseNEncoder,SVC,12,37,0.2090085506439209,0.0667801856994629,0.0028986454010009764,0.0001421213150024414,0.1370369722515516,0.9720705864400306,0.6508333333333334,0.9995410947077612,0.2698422261042445,0.03846139976917187
bridges.version2.arff,TYPE,BaseNEncoder,KNeighborsClassifier,12,37,0.2090085506439209,0.0667801856994629,0.000465083122253418,0.000553584098815918,0.21936761931682738,0.717194960387088,0.6707142857142856,0.9326578822412156,0.2549878787878788,0.10156580813736468
bridges.version2.arff,TYPE,BaseNEncoder,GaussianNB,12,37,0.2090085506439209,0.0667801856994629,0.000733637809753418,0.0003330469131469727,0.16719309012761233,0.5470028908620532,0.5966666666666667,0.9027600362600362,0.37328337770748454,0.28561541723854045
bridges.version2.arff,TYPE,BaseNEncoder,DecisionTreeClassifier,12,37,0.2090085506439209,0.0667801856994629,0.0006076574325561523,0.00010805130004882812,0.14373086421801512,0.8600421179131507,0.6012500000000001,0.9698240740740742,0.4173582421569189,0.05248524462936375
bridges.version2.arff,TYPE,BaseNEncoder,GradientBoostingClassifier,12,37,0.2090085506439209,0.0667801856994629,0.33692069053649903,0.0005085468292236328,0.28501607478042945,1.0,0.6967857142857142,1.0,0.2941559220496963,1.1017680933005969e-07
bridges.version2.arff,TYPE,BaseNEncoder,RandomForestClassifier,12,37,0.2090085506439209,0.0667801856994629,0.954962682723999,0.06496241092681884,0.39906040797086273,1.0,0.7977976190476191,1.0,0.194748383030303,0.017213034258811065
bridges.version2.arff,TYPE,BaseNEncoder,MLPClassifier,12,37,0.2090085506439209,0.0667801856994629,0.493146276473999,0.0002496004104614258,0.16648253767977877,1.0,0.6048809523809524,1.0,0.315716601109522,0.003277454088234459
