dataset,target,encoder,model,input_features,output_features,fit_encoder_time,score_encoder_time,fit_model_time,score_model_time,test_matthews,train_matthews,test_auc,train_auc,test_brier,train_brier
audiology.arff,class,GaussEncoder,GradientBoostingClassifier,69,69,1.0920993328094482,0.11197872161865234,0.3208314418792725,0.0005387544631958007,0.8687814344233205,1.0,0.9858823529411765,1.0,0.03954940560077776,9.867947589653402e-08
audiology.arff,class,GaussEncoder,RandomForestClassifier,69,69,1.0920993328094482,0.11197872161865234,0.5168184518814087,0.05026302337646484,0.8836333926399924,1.0,0.995686274509804,1.0,0.029902619235836626,0.0035419534110767937
audiology.arff,class,GaussEncoder,MLPClassifier,69,69,1.0920993328094482,0.11197872161865234,0.2351154565811157,0.00028600692749023435,0.9018029853721365,0.9895842095757699,0.9819607843137256,0.9997680499325237,0.03467904606652262,0.008819307385343993
audiology.arff,class,HashingEncoder,SGDClassifier,69,8,0.35124127864837645,0.02420990467071533,0.005717158317565918,0.00013043880462646485,0.04153365369619927,0.1432025169260266,0.535906862745098,0.5837731288534308,0.3524901491837834,0.32954601122629334
audiology.arff,class,HashingEncoder,LogisticRegression,69,8,0.35124127864837645,0.02420990467071533,0.005705428123474121,0.00014600753784179687,0.008393316000943484,0.013389191767499909,0.7366789215686275,0.7710179424333836,0.16929770711568973,0.16354146831186495
audiology.arff,class,HashingEncoder,SVC,69,8,0.35124127864837645,0.02420990467071533,0.008842039108276366,0.00017669200897216797,-0.024500536635901245,0.03131972896898011,0.8202083333333332,0.8659489031780054,0.16702461422716502,0.16220212122265637
audiology.arff,class,HashingEncoder,KNeighborsClassifier,69,8,0.35124127864837645,0.02420990467071533,0.004383397102355957,0.0005948543548583984,0.5249520797894344,0.6619322292939641,0.8451348039215686,0.9265259502923977,0.13823978919631094,0.09461033705324014
audiology.arff,class,HashingEncoder,GaussianNB,69,8,0.35124127864837645,0.02420990467071533,0.004845905303955078,0.0003137826919555664,0.19200660369920156,0.21381608155247048,0.8113357843137254,0.8334450497472943,0.6282260645023781,0.6274191449392982
audiology.arff,class,HashingEncoder,DecisionTreeClassifier,69,8,0.35124127864837645,0.02420990467071533,0.004442167282104492,0.00012814998626708984,0.35043999178088414,0.5204050374947105,0.819031862745098,0.8964030374295469,0.14812476427684387,0.1096709053267543
audiology.arff,class,HashingEncoder,GradientBoostingClassifier,69,8,0.35124127864837645,0.02420990467071533,0.3851318359375,0.0008998394012451171,0.520530228172465,0.7888114602079034,0.8675367647058823,0.974830068667143,0.14950004065746186,0.0553785241514997
audiology.arff,class,HashingEncoder,RandomForestClassifier,69,8,0.35124127864837645,0.02420990467071533,0.5497567653656006,0.054410910606384276,0.5253445102209635,0.7923343956745699,0.8482475490196079,0.9715386930750707,0.12942135257983672,0.059444960822525664
audiology.arff,class,HashingEncoder,MLPClassifier,69,8,0.35124127864837645,0.02420990467071533,0.1027029037475586,0.00021250247955322265,-0.01183452670827877,-0.015357998902349063,0.8388602941176473,0.8512988790320446,0.15137137648625437,0.1483157493352367
audiology.arff,class,LeaveOneOutEncoder,SGDClassifier,69,69,1.5795509815216064,0.3842003345489502,0.005067753791809082,0.00013549327850341796,0.12409726611124891,1.0,0.5821446078431373,1.0,0.35454381250263933,0.0
audiology.arff,class,LeaveOneOutEncoder,LogisticRegression,69,69,1.5795509815216064,0.3842003345489502,0.0069316387176513675,0.00014603137969970703,0.0,1.0,0.4431985294117647,1.0,0.21771403453409208,2.2454652729666835e-05
audiology.arff,class,LeaveOneOutEncoder,SVC,69,69,1.5795509815216064,0.3842003345489502,0.013944196701049804,0.00038082599639892577,0.0,1.0,0.8665441176470587,1.0,0.23785596710519177,9.946849063278591e-05
audiology.arff,class,LeaveOneOutEncoder,KNeighborsClassifier,69,69,1.5795509815216064,0.3842003345489502,0.006781649589538574,0.0017035484313964843,0.0,1.0,0.5,1.0,0.25187276491624316,0.0
audiology.arff,class,LeaveOneOutEncoder,GaussianNB,69,69,1.5795509815216064,0.3842003345489502,0.0065402984619140625,0.00038721561431884763,0.0,1.0,0.5,1.0,0.25187276491624316,0.0
audiology.arff,class,LeaveOneOutEncoder,DecisionTreeClassifier,69,69,1.5795509815216064,0.3842003345489502,0.006430983543395996,0.00017192363739013672,0.0,1.0,0.5,1.0,0.25187276491624316,0.0
audiology.arff,class,LeaveOneOutEncoder,GradientBoostingClassifier,69,69,1.5795509815216064,0.3842003345489502,0.15981380939483641,0.00033211708068847656,0.0,1.0,0.5078431372549019,1.0,0.2517775908105456,9.659281921925493e-08
audiology.arff,class,LeaveOneOutEncoder,RandomForestClassifier,69,69,1.5795509815216064,0.3842003345489502,0.439549994468689,0.043972563743591306,0.0,1.0,0.42389705882352935,1.0,0.2509386447957839,2.908051833685535e-05
audiology.arff,class,LeaveOneOutEncoder,MLPClassifier,69,69,1.5795509815216064,0.3842003345489502,0.061240005493164065,0.00022916793823242189,0.1266794272094302,1.0,0.8535049019607843,1.0,0.14682985132065238,0.00019024979604810726
audiology.arff,class,MEstimateEncoder,SGDClassifier,69,69,1.0726420879364014,0.10868206024169921,0.004955291748046875,0.00012938976287841798,0.7835787508058415,0.9986906462126897,0.8891299019607842,0.9990196078431373,0.0891492565405609,0.0004926108374384236
audiology.arff,class,MEstimateEncoder,LogisticRegression,69,69,1.0726420879364014,0.10868206024169921,0.007322573661804199,0.0002599477767944336,0.8059727576892011,1.0,0.8951225490196079,1.0,0.06987916912490852,0.0026210901830739696
audiology.arff,class,MEstimateEncoder,SVC,69,69,1.0726420879364014,0.10868206024169921,0.012366318702697754,0.0002576112747192383,0.8511135685229826,1.0,0.9541421568627451,1.0,0.05289813160689903,0.0008265215525532424
audiology.arff,class,MEstimateEncoder,KNeighborsClassifier,69,69,1.0726420879364014,0.10868206024169921,0.0053956031799316405,0.001117372512817383,0.7155000550945337,0.8043678170718254,0.9390196078431373,0.9828599236590723,0.09438697534349709,0.05597371093096617
audiology.arff,class,MEstimateEncoder,GaussianNB,69,69,1.0726420879364014,0.10868206024169921,0.005354952812194824,0.0003606319427490234,0.6674221447066845,0.8835708408075483,0.8686642156862746,0.9667978156174751,0.16013551665725576,0.04966699884327154
audiology.arff,class,MEstimateEncoder,DecisionTreeClassifier,69,69,1.0726420879364014,0.10868206024169921,0.004666328430175781,0.00012705326080322265,0.8382706040246746,0.9677288755965531,0.9374509803921569,0.9945023699425789,0.04981036749023817,0.011139382554777828
audiology.arff,class,MEstimateEncoder,GradientBoostingClassifier,69,69,1.0726420879364014,0.10868206024169921,0.3026050806045532,0.0004823923110961914,0.8793467894506385,1.0,0.9880392156862745,1.0,0.038180559329253086,9.853735817840583e-08
audiology.arff,class,MEstimateEncoder,RandomForestClassifier,69,69,1.0726420879364014,0.10868206024169921,0.508883023262024,0.051218056678771974,0.8806030435244432,1.0,0.9966666666666667,1.0,0.028469495388669303,0.0035303457526391544
audiology.arff,class,MEstimateEncoder,MLPClassifier,69,69,1.0726420879364014,0.10868206024169921,0.2622952461242676,0.00028955936431884766,0.8334755031547466,0.9856559191891978,0.8962745098039214,0.9995745514805112,0.06555823265056274,0.010439265721343334
audiology.arff,class,OneHotEncoder,SGDClassifier,69,159,0.9808839082717895,0.2666883707046509,0.006350278854370117,0.00013899803161621094,0.8412883584164531,0.9922263787338658,0.9028431372549021,0.9941930618401207,0.057312252964426866,0.002936441187071969
audiology.arff,class,OneHotEncoder,LogisticRegression,69,159,0.9808839082717895,0.2666883707046509,0.009546279907226562,0.0001382112503051758,0.8241992882430547,1.0,0.9788235294117648,1.0,0.05123994031708601,0.0023058567917981837
audiology.arff,class,OneHotEncoder,SVC,69,159,0.9808839082717895,0.2666883707046509,0.023942232131958008,0.0005005598068237305,0.8967708926663784,1.0,0.9845098039215687,1.0,0.033676747894404786,0.000677270677641608
audiology.arff,class,OneHotEncoder,KNeighborsClassifier,69,159,0.9808839082717895,0.2666883707046509,0.006126308441162109,0.0018051385879516602,0.7150954240513647,0.81995094500042,0.9443137254901961,0.9844220928924876,0.10108676830415961,0.06293587295305003
audiology.arff,class,OneHotEncoder,GaussianNB,69,159,0.9808839082717895,0.2666883707046509,0.008122014999389648,0.0005831241607666016,0.8403371252760037,0.9146096791459692,0.9306127450980393,0.9763308393532851,0.06782420478072651,0.03541502050778259
audiology.arff,class,OneHotEncoder,DecisionTreeClassifier,69,159,0.9808839082717895,0.2666883707046509,0.006818246841430664,0.00020148754119873047,0.8646048255729527,0.9676369665583806,0.9321568627450981,0.9941362113333863,0.048630183669250315,0.011462710572355959
audiology.arff,class,OneHotEncoder,GradientBoostingClassifier,69,159,0.9808839082717895,0.2666883707046509,0.32857093811035154,0.0007031917572021485,0.8678645261190322,1.0,0.9892156862745098,1.0,0.035985290066930783,1.0546679518879824e-07
audiology.arff,class,OneHotEncoder,RandomForestClassifier,69,159,0.9808839082717895,0.2666883707046509,0.4950141191482544,0.04382436275482178,0.8952450449916739,1.0,0.9937254901960785,1.0,0.0288784428383211,0.003556774194024119
audiology.arff,class,OneHotEncoder,MLPClassifier,69,159,0.9808839082717895,0.2666883707046509,0.221061635017395,0.00041530132293701174,0.8837548729709518,0.9947836704332609,0.9821568627450981,0.9999613003095975,0.03831147676781986,0.0058173892721293035
audiology.arff,class,OrdinalEncoder,SGDClassifier,69,69,0.28427278995513916,0.08563926219940185,0.005207157135009766,0.00012979507446289062,0.8535293090592238,0.9817488027835326,0.9057843137254903,0.9863499245852188,0.053162055335968385,0.006879719086961949
audiology.arff,class,OrdinalEncoder,LogisticRegression,69,69,0.28427278995513916,0.08563926219940185,0.006682443618774414,0.0001318216323852539,0.8610315672258642,1.0,0.9858823529411765,1.0,0.03805165772388063,0.002690323310861944
audiology.arff,class,OrdinalEncoder,SVC,69,69,0.28427278995513916,0.08563926219940185,0.01301889419555664,0.000256037712097168,0.8720104625066591,1.0,0.9847058823529412,1.0,0.03679906358472669,0.0007695239324551132
audiology.arff,class,OrdinalEncoder,KNeighborsClassifier,69,69,0.28427278995513916,0.08563926219940185,0.005085539817810058,0.0010195255279541015,0.764165186632176,0.84193315465876,0.9494117647058824,0.9825814181948085,0.07898889516280821,0.0516643141024282
audiology.arff,class,OrdinalEncoder,GaussianNB,69,69,0.28427278995513916,0.08563926219940185,0.005492973327636719,0.0003765106201171875,0.8119847949470465,0.8835708408075483,0.9217892156862746,0.9667978156174751,0.0810653115000941,0.04966699884327154
audiology.arff,class,OrdinalEncoder,DecisionTreeClassifier,69,69,0.28427278995513916,0.08563926219940185,0.006488299369812012,0.00018665790557861328,0.8850420230347904,0.9651792659034829,0.9409803921568628,0.9940717118493823,0.04040957432043833,0.011955321409794382
audiology.arff,class,OrdinalEncoder,GradientBoostingClassifier,69,69,0.28427278995513916,0.08563926219940185,0.3268263339996338,0.000709986686706543,0.8594500282792115,1.0,0.9898039215686275,1.0,0.04051776415874225,1.0408727278856349e-07
audiology.arff,class,OrdinalEncoder,RandomForestClassifier,69,69,0.28427278995513916,0.08563926219940185,0.5050394296646118,0.046424698829650876,0.8950719040859829,1.0,0.9966666666666667,1.0,0.0284481375117636,0.0035025251194304467
audiology.arff,class,OrdinalEncoder,MLPClassifier,69,69,0.28427278995513916,0.08563926219940185,0.22661499977111815,0.00023174285888671875,0.9140739410403587,0.9934890491300538,0.9837254901960785,0.999974448281337,0.03523955271216261,0.008652444205777998
audiology.arff,class,TargetEncoder,SGDClassifier,69,69,1.2933161735534668,0.1371753692626953,0.005050134658813476,0.00013148784637451172,0.8379146630968963,0.985626125478522,0.9015686274509804,0.9892533936651583,0.06185770750988142,0.005414114381370827
audiology.arff,class,TargetEncoder,LogisticRegression,69,69,1.2933161735534668,0.1371753692626953,0.006866645812988281,0.00020329952239990235,0.8615014448790624,1.0,0.9827450980392157,1.0,0.03927244244376217,0.002674443928584081
audiology.arff,class,TargetEncoder,SVC,69,69,1.2933161735534668,0.1371753692626953,0.011031341552734376,0.0002444028854370117,0.8466815480410146,1.0,0.9841176470588235,1.0,0.0386181520351246,0.0009463893857856872
audiology.arff,class,TargetEncoder,KNeighborsClassifier,69,69,1.2933161735534668,0.1371753692626953,0.005350255966186523,0.0010619878768920899,0.7183851402506989,0.8120699600805198,0.948921568627451,0.9843218292715197,0.08898136645962734,0.05438033938554397
audiology.arff,class,TargetEncoder,GaussianNB,69,69,1.2933161735534668,0.1371753692626953,0.005211544036865234,0.0003462553024291992,0.8028327230114568,0.8835708408075483,0.9188480392156864,0.9667978156174751,0.08541313758705063,0.04966699884327154
audiology.arff,class,TargetEncoder,DecisionTreeClassifier,69,69,1.2933161735534668,0.1371753692626953,0.005263900756835938,0.0001269102096557617,0.8633048196135322,0.9675707231187405,0.9350980392156863,0.9944264590114049,0.0470426907225614,0.011368140724712468
audiology.arff,class,TargetEncoder,GradientBoostingClassifier,69,69,1.2933161735534668,0.1371753692626953,0.28894116878509524,0.0005491018295288086,0.8687814344233205,1.0,0.9858823529411765,1.0,0.038815887979071366,9.822654267217147e-08
audiology.arff,class,TargetEncoder,RandomForestClassifier,69,69,1.2933161735534668,0.1371753692626953,0.5128345489501953,0.053909468650817874,0.893815650012178,1.0,0.995686274509804,1.0,0.03017519277244494,0.0035387888713769786
audiology.arff,class,TargetEncoder,MLPClassifier,69,69,1.2933161735534668,0.1371753692626953,0.23190178871154785,0.00024771690368652344,0.8905180932758661,0.9895842095757699,0.9778431372549019,0.9997551500357229,0.035353946628335534,0.008941860228952695
audiology.arff,class,WOEEncoder,SGDClassifier,69,69,1.2696970224380493,0.12526700496673585,0.005105066299438477,0.0001308917999267578,0.7692878034689059,0.9961428548136008,0.9074509803921569,0.9983805668016194,0.10098814229249012,0.001473002994301169
audiology.arff,class,WOEEncoder,LogisticRegression,69,69,1.2696970224380493,0.12526700496673585,0.007216238975524902,0.00016541481018066405,0.7523294723431363,0.9961224614002608,0.9043137254901961,1.0,0.09421835414828195,0.003312946120528854
audiology.arff,class,WOEEncoder,SVC,69,69,1.2696970224380493,0.12526700496673585,0.01161489486694336,0.00026035308837890625,0.8417180025027866,1.0,0.9574754901960784,1.0,0.05101100156481482,0.0012280004728317509
audiology.arff,class,WOEEncoder,KNeighborsClassifier,69,69,1.2696970224380493,0.12526700496673585,0.006116104125976562,0.0012487411499023438,0.647949060006963,0.8060218902271862,0.9358455882352942,0.9837524972877141,0.11345303971390927,0.05577406054095315
audiology.arff,class,WOEEncoder,GaussianNB,69,69,1.2696970224380493,0.12526700496673585,0.006716585159301758,0.00041248798370361326,0.6795750720541257,0.8835708408075483,0.8745465686274511,0.9667978156174751,0.1510446075663467,0.04966699884327154
audiology.arff,class,WOEEncoder,DecisionTreeClassifier,69,69,1.2696970224380493,0.12526700496673585,0.0049931049346923825,0.00012276172637939453,0.8633048196135322,0.9675707231187405,0.9350980392156863,0.9944264590114049,0.0470426907225614,0.011368140724712468
audiology.arff,class,WOEEncoder,GradientBoostingClassifier,69,69,1.2696970224380493,0.12526700496673585,0.32387001514434816,0.000624990463256836,0.8572991710917142,1.0,0.9890196078431372,1.0,0.03888080131480524,9.832043514949527e-08
audiology.arff,class,WOEEncoder,RandomForestClassifier,69,69,1.2696970224380493,0.12526700496673585,0.51243097782135,0.04785788059234619,0.9052541614581685,1.0,0.9945098039215686,1.0,0.030089002860907203,0.0035251552666011737
audiology.arff,class,WOEEncoder,MLPClassifier,69,69,1.2696970224380493,0.12526700496673585,0.2508877754211426,0.00036046504974365237,0.8504670443812916,0.9882748557884595,0.9237254901960783,0.9996519508613162,0.05801976726067232,0.009605791300786922
autos.arff,symboling,BaseNEncoder,SGDClassifier,25,49,0.2107701778411865,0.05444190502166748,0.005401015281677246,0.0001293182373046875,0.623044411037389,0.6525954652026249,0.7991758241758242,0.8229887845936894,0.17286967418546367,0.15159017807842398
autos.arff,symboling,BaseNEncoder,LogisticRegression,25,49,0.2107701778411865,0.05444190502166748,0.009479880332946777,0.0001331329345703125,0.5258800934390885,0.7047852391692356,0.8697933019361592,0.9389603736999824,0.1308204827538642,0.0899688683789631
autos.arff,symboling,BaseNEncoder,SVC,25,49,0.2107701778411865,0.05444190502166748,0.016496658325195312,0.0002896547317504883,0.6833807610727909,0.9742371914843255,0.9062663526949242,0.9995480169222635,0.1094968279077289,0.03499412667725904
autos.arff,symboling,BaseNEncoder,KNeighborsClassifier,25,49,0.2107701778411865,0.05444190502166748,0.005523681640625,0.0011107683181762694,0.6217545428856799,0.7706231660282861,0.8714220303506017,0.9566115547329452,0.1265498746867168,0.07982282071693012
autos.arff,symboling,BaseNEncoder,GaussianNB,25,49,0.2107701778411865,0.05444190502166748,0.00544271469116211,0.0003541707992553711,0.16353858620202938,0.17538898828002544,0.7861656200941913,0.8161223558963513,0.5982787524181794,0.6075815900991702
autos.arff,symboling,BaseNEncoder,DecisionTreeClassifier,25,49,0.2107701778411865,0.05444190502166748,0.006191802024841308,0.0001385211944580078,0.5689736284296354,0.7636942064239467,0.8420852956567242,0.9497998942358541,0.15685081253797006,0.07458983647423867
autos.arff,symboling,BaseNEncoder,GradientBoostingClassifier,25,49,0.2107701778411865,0.05444190502166748,0.3481250047683716,0.0006318807601928711,0.8343724487816999,1.0,0.9700026164311879,1.0,0.06503220926794477,9.86517769799094e-08
autos.arff,symboling,BaseNEncoder,RandomForestClassifier,25,49,0.2107701778411865,0.05444190502166748,0.637134599685669,0.051802206039428714,0.7938243107690944,1.0,0.9734824699110414,1.0,0.0659430520300752,0.009466645702209923
autos.arff,symboling,BaseNEncoder,MLPClassifier,25,49,0.2107701778411865,0.05444190502166748,0.42244555950164797,0.00027544498443603515,0.7387932820295033,0.974216416048862,0.9253793825222397,0.9995587519830778,0.09062060132195437,0.02049552970603604
autos.arff,symboling,BinaryEncoder,SGDClassifier,25,49,0.20691213607788086,0.053378725051879884,0.005625677108764648,0.00015146732330322265,0.623044411037389,0.6525954652026249,0.7991758241758242,0.8229887845936894,0.17286967418546367,0.15159017807842398
autos.arff,symboling,BinaryEncoder,LogisticRegression,25,49,0.20691213607788086,0.053378725051879884,0.010729813575744629,0.00017240047454833985,0.5258800934390885,0.7047852391692356,0.8697933019361592,0.9389601533580116,0.13081633931768485,0.08996866498860819
autos.arff,symboling,BinaryEncoder,SVC,25,49,0.20691213607788086,0.053378725051879884,0.016163897514343262,0.0002633810043334961,0.6833807610727909,0.9742371914843255,0.9062663526949242,0.9995480169222635,0.1094968279077289,0.03499412667725904
autos.arff,symboling,BinaryEncoder,KNeighborsClassifier,25,49,0.20691213607788086,0.053378725051879884,0.005130577087402344,0.0010289669036865235,0.6217545428856799,0.7706231660282861,0.8714220303506017,0.9566115547329452,0.1265498746867168,0.07982282071693012
autos.arff,symboling,BinaryEncoder,GaussianNB,25,49,0.20691213607788086,0.053378725051879884,0.006143021583557129,0.0003851652145385742,0.16353858620202938,0.17538898828002544,0.7861656200941913,0.8161223558963513,0.5982787524181794,0.6075815900991702
autos.arff,symboling,BinaryEncoder,DecisionTreeClassifier,25,49,0.20691213607788086,0.053378725051879884,0.00589449405670166,0.00013735294342041016,0.5689736284296354,0.7636942064239467,0.8420852956567242,0.9497998942358541,0.15685081253797006,0.07458983647423867
autos.arff,symboling,BinaryEncoder,GradientBoostingClassifier,25,49,0.20691213607788086,0.053378725051879884,0.3520655632019043,0.0009143590927124023,0.8343724487816999,1.0,0.9700026164311879,1.0,0.06503220926794477,9.86517769799094e-08
autos.arff,symboling,BinaryEncoder,RandomForestClassifier,25,49,0.20691213607788086,0.053378725051879884,0.7542222738265991,0.0540844202041626,0.7938243107690944,1.0,0.9734824699110414,1.0,0.0659430520300752,0.009466645702209923
autos.arff,symboling,BinaryEncoder,MLPClassifier,25,49,0.20691213607788086,0.053378725051879884,0.2810004949569702,0.0002374887466430664,0.7387932820295033,0.974216416048862,0.9253793825222397,0.9995587519830778,0.09062060132195437,0.02049552970603604
autos.arff,symboling,GaussEncoder,SGDClassifier,25,25,0.16980125904083251,0.018427109718322753,0.007390761375427246,0.00019996166229248048,0.5445731403884867,0.7077523031554123,0.7587257980115124,0.8606093204653622,0.201635038818711,0.1316737594514718
autos.arff,symboling,GaussEncoder,LogisticRegression,25,25,0.16980125904083251,0.018427109718322753,0.009952211380004882,0.00018110275268554688,0.44941976757864965,0.7428171986108605,0.8550366300366299,0.9597099418297198,0.15277426764002394,0.07600372324060091
autos.arff,symboling,GaussEncoder,SVC,25,25,0.16980125904083251,0.018427109718322753,0.011094427108764649,0.0003119230270385742,0.5115661735516854,0.8800274579924023,0.8654761904761905,0.9919556936365238,0.13334157972295996,0.0536071610415076
autos.arff,symboling,GaussEncoder,KNeighborsClassifier,25,25,0.16980125904083251,0.018427109718322753,0.005097889900207519,0.0008163213729858399,0.5459130238629974,0.738759328501019,0.8893184196755625,0.9546028644456197,0.13081704260651633,0.08074286797316252
autos.arff,symboling,GaussEncoder,GaussianNB,25,25,0.16980125904083251,0.018427109718322753,0.0065825462341308595,0.0004130125045776367,0.3877522745406676,0.41163526581997345,0.8163919413919413,0.8538409527586814,0.3897469391652699,0.35963980531862094
autos.arff,symboling,GaussEncoder,DecisionTreeClassifier,25,25,0.16980125904083251,0.018427109718322753,0.006933379173278809,0.00017518997192382811,0.5803295051427282,0.8376118391488575,0.8505102040816326,0.9734223074211176,0.14219902006494115,0.052183944782495495
autos.arff,symboling,GaussEncoder,GradientBoostingClassifier,25,25,0.16980125904083251,0.018427109718322753,0.3049084901809692,0.0005478620529174805,0.7940594325870823,1.0,0.9644688644688644,1.0,0.07208272975090041,9.840317089379934e-08
autos.arff,symboling,GaussEncoder,RandomForestClassifier,25,25,0.16980125904083251,0.018427109718322753,0.597825574874878,0.05110039710998535,0.7845780991915191,1.0,0.9693223443223443,1.0,0.0687996823057644,0.00840564497643506
autos.arff,symboling,GaussEncoder,MLPClassifier,25,25,0.16980125904083251,0.018427109718322753,0.2393970012664795,0.0002176046371459961,0.5874396708001576,0.9123208383219709,0.8936813186813188,0.9929933985545565,0.12024313157501094,0.04630537115751351
